cnvdasm - ultima underworld conversation script disassembler / decompiler

loading game strings

could not load code ...
;
; conversation #2
; string block 0x0e01, name: goblin
;

0000:   START
0ad3:   CALL $0156

 ;| xref: 0a68
0ad5:   BPTOSP
0ad6:   POPBP
0ad7:   RET


 ;| xref: 0ab6
0ad8:   PUSHBP
0ad9:   SPTOBP
0ada:   PUSHI #0000
0adc:   ADDSP
0add:   PUSHI #002e
0adf:   SAY_OP
0ae0:   CALL $0156
0ae2:   BPTOSP
0ae3:   POPBP
0ae4:   RET


 ;| xref: 0acc
0ae5:   PUSHBP
0ae6:   SPTOBP
0ae7:   PUSHI #0016
0ae9:   ADDSP
0aea:   PUSHI #002f
0aec:   SAY_OP
0aed:   PUSHI #0001
0aef:   PUSHI_EFF #0001
0af1:   OFFSET
0af2:   PUSHI #0030
0af4:   STO
0af5:   PUSHI #0002
0af7:   PUSHI_EFF #0001
0af9:   OFFSET
0afa:   PUSHI #0031
0afc:   STO
0afd:   PUSHI #0003
0aff:   PUSHI_EFF #0001
0b01:   OFFSET
0b02:   PUSHI #0000
0b04:   STO
0b05:   PUSHI_EFF #0001
0b07:   PUSHI #0000
0b09:   CALLI $0000
0b0b:   POP
0b0c:   POP
0b0d:   PUSH_REG
0b0e:   PUSHI_EFF #0016
0b10:   SWAP
0b11:   STO
0b12:   PUSHI_EFF #0016
0b14:   FETCHM
0b15:   PUSHI #0001
0b17:   TSTEQ
0b18:   BEQ +0005 // target: 0b1e
0b1a:   CALL $0b2d
0b1c:   JMP $0b2a

 ;| xref: 0b18
0b1e:   PUSHI_EFF #0016
0b20:   FETCHM
0b21:   PUSHI #0002
0b23:   TSTEQ
0b24:   BEQ +0005 // target: 0b2a
0b26:   CALL $0b3a
0b28:   JMP $0b2a

 ;| xref: 0b1c 0b24 0b28
0b2a:   BPTOSP
0b2b:   POPBP
0b2c:   RET


 ;| xref: 0b1a
0b2d:   PUSHBP
0b2e:   SPTOBP
0b2f:   PUSHI #0000
0b31:   ADDSP
0b32:   PUSHI #0032
0b34:   SAY_OP
0b35:   CALL $0165
0b37:   BPTOSP
0b38:   POPBP
0b39:   RET


 ;| xref: 0b26
0b3a:   PUSHBP
0b3b:   SPTOBP
0b3c:   PUSHI #0000
0b3e:   ADDSP
0b3f:   PUSHI #0033
0b41:   SAY_OP
0b42:   CALL $0156
0b44:   BPTOSP
0b45:   POPBP
0b46:   RET


 ;| xref: 093e
0b47:   PUSHBP
0b48:   SPTOBP
0b49:   PUSHI #0017
0b4b:   ADDSP
0b4c:   PUSHI #0074
0b4e:   PUSHI_EFF #0001
0b50:   SWAP
0b51:   STO
0b52:   PUSHI_EFF #0001
0b54:   PUSHI #0001
0b56:   CALLI $0012
0b58:   POP
0b59:   POP
0b5a:   PUSH_REG
0b5b:   BEQ +0006 // target: 0b62
0b5d:   PUSHI #0034
0b5f:   SAY_OP
0b60:   BRA +0055 // target: 0bb6

 ;| xref: 0b5b
0b62:   PUSHI #0035
0b64:   SAY_OP
0b65:   PUSHI #0001
0b67:   PUSHI_EFF #0002
0b69:   OFFSET
0b6a:   PUSHI #0036
0b6c:   STO
0b6d:   PUSHI #0002
0b6f:   PUSHI_EFF #0002
0b71:   OFFSET
0b72:   PUSHI #0037
0b74:   STO
0b75:   PUSHI #0003
0b77:   PUSHI_EFF #0002
0b79:   OFFSET
0b7a:   PUSHI #0038
0b7c:   STO
0b7d:   PUSHI #0004
0b7f:   PUSHI_EFF #0002
0b81:   OFFSET
0b82:   PUSHI #0000
0b84:   STO
0b85:   PUSHI_EFF #0002
0b87:   PUSHI #0000
0b89:   CALLI $0000
0b8b:   POP
0b8c:   POP
0b8d:   PUSH_REG
0b8e:   PUSHI_EFF #0017
0b90:   SWAP
0b91:   STO
0b92:   PUSHI_EFF #0017
0b94:   FETCHM
0b95:   PUSHI #0001
0b97:   TSTEQ
0b98:   BEQ +0005 // target: 0b9e
0b9a:   CALL $0bb9
0b9c:   JMP $0bb6

 ;| xref: 0b98
0b9e:   PUSHI_EFF #0017
0ba0:   FETCHM
0ba1:   PUSHI #0002
0ba3:   TSTEQ
0ba4:   BEQ +0005 // target: 0baa
0ba6:   CALL $0c01
0ba8:   JMP $0bb6

 ;| xref: 0ba4
0baa:   PUSHI_EFF #0017
0bac:   FETCHM
0bad:   PUSHI #0003
0baf:   TSTEQ
0bb0:   BEQ +0005 // target: 0bb6
0bb2:   CALL $0c49
0bb4:   JMP $0bb6

 ;| xref: 0b60 0b9c 0ba8 0bb0 0bb4
0bb6:   BPTOSP
0bb7:   POPBP
0bb8:   RET


 ;| xref: 0b9a
0bb9:   PUSHBP
0bba:   SPTOBP
0bbb:   PUSHI #0016
0bbd:   ADDSP
0bbe:   PUSHI #0039
0bc0:   SAY_OP
0bc1:   PUSHI #0001
0bc3:   PUSHI_EFF #0001
0bc5:   OFFSET
0bc6:   PUSHI #003a
0bc8:   STO
0bc9:   PUSHI #0002
0bcb:   PUSHI_EFF #0001
0bcd:   OFFSET
0bce:   PUSHI #003b
0bd0:   STO
0bd1:   PUSHI #0003
0bd3:   PUSHI_EFF #0001
0bd5:   OFFSET
0bd6:   PUSHI #0000
0bd8:   STO
0bd9:   PUSHI_EFF #0001
0bdb:   PUSHI #0000
0bdd:   CALLI $0000
0bdf:   POP
0be0:   POP
0be1:   PUSH_REG
0be2:   PUSHI_EFF #0016
0be4:   SWAP
0be5:   STO
0be6:   PUSHI_EFF #0016
0be8:   FETCHM
0be9:   PUSHI #0001
0beb:   TSTEQ
0bec:   BEQ +0005 // target: 0bf2
0bee:   CALL $0c49
0bf0:   JMP $0bfe

 ;| xref: 0bec
0bf2:   PUSHI_EFF #0016
0bf4:   FETCHM
0bf5:   PUSHI #0002
0bf7:   TSTEQ
0bf8:   BEQ +0005 // target: 0bfe
0bfa:   CALL $0c01
0bfc:   JMP $0bfe

 ;| xref: 0bf0 0bf8 0bfc
0bfe:   BPTOSP
0bff:   POPBP
0c00:   RET


 ;| xref: 0ba6 0bfa
0c01:   PUSHBP
0c02:   SPTOBP
0c03:   PUSHI #0016
0c05:   ADDSP
0c06:   PUSHI #003c
0c08:   SAY_OP
0c09:   PUSHI #0001
0c0b:   PUSHI_EFF #0001
0c0d:   OFFSET
0c0e:   PUSHI #003d
0c10:   STO
0c11:   PUSHI #0002
0c13:   PUSHI_EFF #0001
0c15:   OFFSET
0c16:   PUSHI #003e
0c18:   STO
0c19:   PUSHI #0003
0c1b:   PUSHI_EFF #0001
0c1d:   OFFSET
0c1e:   PUSHI #0000
0c20:   STO
0c21:   PUSHI_EFF #0001
0c23:   PUSHI #0000
0c25:   CALLI $0000
0c27:   POP
0c28:   POP
0c29:   PUSH_REG
0c2a:   PUSHI_EFF #0016
0c2c:   SWAP
0c2d:   STO
0c2e:   PUSHI_EFF #0016
0c30:   FETCHM
0c31:   PUSHI #0001
0c33:   TSTEQ
0c34:   BEQ +0005 // target: 0c3a
0c36:   CALL $0c49
0c38:   JMP $0c46

 ;| xref: 0c34
0c3a:   PUSHI_EFF #0016
0c3c:   FETCHM
0c3d:   PUSHI #0002
0c3f:   TSTEQ
0c40:   BEQ +0005 // target: 0c46
0c42:   CALL $0c49
0c44:   JMP $0c46

 ;| xref: 0c38 0c40 0c44
0c46:   BPTOSP
0c47:   POPBP
0c48:   RET


 ;| xref: 0bb2 0bee 0c36 0c42
0c49:   PUSHBP
0c4a:   SPTOBP
0c4b:   PUSHI #002c
0c4d:   ADDSP
0c4e:   PUSHI #003f
0c50:   SAY_OP
0c51:   PUSHI #0001
0c53:   PUSHI_EFF #0001
0c55:   OFFSET
0c56:   PUSHI #0040
0c58:   STO
0c59:   PUSHI #0002
0c5b:   PUSHI_EFF #0001
0c5d:   OFFSET
0c5e:   PUSHI #0041
0c60:   STO
0c61:   PUSHI #0003
0c63:   PUSHI_EFF #0001
0c65:   OFFSET
0c66:   PUSHI #0000
0c68:   STO
0c69:   PUSHI_EFF #0001
0c6b:   PUSHI #0000
0c6d:   CALLI $0000
0c6f:   POP
0c70:   POP
0c71:   PUSH_REG
0c72:   PUSHI_EFF #0016
0c74:   SWAP
0c75:   STO
0c76:   PUSHI_EFF #0016
0c78:   FETCHM
0c79:   PUSHI #0001
0c7b:   TSTEQ
0c7c:   BEQ +0003 // target: 0c80
0c7e:   JMP $0c8c

 ;| xref: 0c7c
0c80:   PUSHI_EFF #0016
0c82:   FETCHM
0c83:   PUSHI #0002
0c85:   TSTEQ
0c86:   BEQ +0005 // target: 0c8c
0c88:   JMP $0c8f
0c8a:   JMP $0c8c

 ;| xref: 0c7e 0c86 0c8a
0c8c:   PUSHI #0042
0c8e:   SAY_OP

 ;| xref: 0c88
0c8f:   PUSHI #0043
0c91:   SAY_OP
0c92:   PUSHI #0001
0c94:   PUSHI_EFF #0017
0c96:   OFFSET
0c97:   PUSHI #0044
0c99:   STO
0c9a:   PUSHI #0002
0c9c:   PUSHI_EFF #0017
0c9e:   OFFSET
0c9f:   PUSHI #0045
0ca1:   STO
0ca2:   PUSHI #0003
0ca4:   PUSHI_EFF #0017
0ca6:   OFFSET
0ca7:   PUSHI #0046
0ca9:   STO
0caa:   PUSHI #0004
0cac:   PUSHI_EFF #0017
0cae:   OFFSET
0caf:   PUSHI #0000
0cb1:   STO
0cb2:   PUSHI_EFF #0017
0cb4:   PUSHI #0000
0cb6:   CALLI $0000
0cb8:   POP
0cb9:   POP
0cba:   PUSH_REG
0cbb:   PUSHI_EFF #002c
0cbd:   SWAP
0cbe:   STO
0cbf:   PUSHI_EFF #002c
0cc1:   FETCHM
0cc2:   PUSHI #0001
0cc4:   TSTEQ
0cc5:   BEQ +0005 // target: 0ccb
0cc7:   CALL $0cf3
0cc9:   JMP $0ce3

 ;| xref: 0cc5
0ccb:   PUSHI_EFF #002c
0ccd:   FETCHM
0cce:   PUSHI #0002
0cd0:   TSTEQ
0cd1:   BEQ +0005 // target: 0cd7
0cd3:   CALL $0cf3
0cd5:   JMP $0ce3

 ;| xref: 0cd1
0cd7:   PUSHI_EFF #002c
0cd9:   FETCHM
0cda:   PUSHI #0003
0cdc:   TSTEQ
0cdd:   BEQ +0005 // target: 0ce3
0cdf:   CALL $0ce6
0ce1:   JMP $0ce3

 ;| xref: 0cc9 0cd5 0cdd 0ce1
0ce3:   BPTOSP
0ce4:   POPBP
0ce5:   RET


 ;| xref: 0cdf
0ce6:   PUSHBP
0ce7:   SPTOBP
0ce8:   PUSHI #0000
0cea:   ADDSP
0ceb:   PUSHI #0047
0ced:   SAY_OP
0cee:   CALL $0cf3
0cf0:   BPTOSP
0cf1:   POPBP
0cf2:   RET


 ;| xref: 0cc7 0cd3 0cee
0cf3:   PUSHBP
0cf4:   SPTOBP
0cf5:   PUSHI #0016
0cf7:   ADDSP
0cf8:   PUSHI #0048
0cfa:   SAY_OP
0cfb:   PUSHI #0001
0cfd:   PUSHI_EFF #0001
0cff:   OFFSET
0d00:   PUSHI #0049
0d02:   STO
0d03:   PUSHI #0002
0d05:   PUSHI_EFF #0001
0d07:   OFFSET
0d08:   PUSHI #004a
0d0a:   STO
0d0b:   PUSHI #0003
0d0d:   PUSHI_EFF #0001
0d0f:   OFFSET
0d10:   PUSHI #004b
0d12:   STO
0d13:   PUSHI #0004
0d15:   PUSHI_EFF #0001
0d17:   OFFSET
0d18:   PUSHI #0000
0d1a:   STO
0d1b:   PUSHI_EFF #0001
0d1d:   PUSHI #0000
0d1f:   CALLI $0000
0d21:   POP
0d22:   POP
0d23:   PUSH_REG
0d24:   PUSHI_EFF #0016
0d26:   SWAP
0d27:   STO
0d28:   PUSHI_EFF #0016
0d2a:   FETCHM
0d2b:   PUSHI #0001
0d2d:   TSTEQ
0d2e:   BEQ +0005 // target: 0d34
0d30:   CALL $0d4f
0d32:   JMP $0d4c

 ;| xref: 0d2e
0d34:   PUSHI_EFF #0016
0d36:   FETCHM
0d37:   PUSHI #0002
0d39:   TSTEQ
0d3a:   BEQ +0005 // target: 0d40
0d3c:   CALL $0d5c
0d3e:   JMP $0d4c

 ;| xref: 0d3a
0d40:   PUSHI_EFF #0016
0d42:   FETCHM
0d43:   PUSHI #0003
0d45:   TSTEQ
0d46:   BEQ +0005 // target: 0d4c
0d48:   CALL $0d5c
0d4a:   JMP $0d4c

 ;| xref: 0d32 0d3e 0d46 0d4a
0d4c:   BPTOSP
0d4d:   POPBP
0d4e:   RET


 ;| xref: 0d30
0d4f:   PUSHBP
0d50:   SPTOBP
0d51:   PUSHI #0000
0d53:   ADDSP
0d54:   PUSHI #004c
0d56:   SAY_OP
0d57:   CALL $0d5c
0d59:   BPTOSP
0d5a:   POPBP
0d5b:   RET


 ;| xref: 0d3c 0d48 0d57
0d5c:   PUSHBP
0d5d:   SPTOBP
0d5e:   PUSHI #0018
0d60:   ADDSP
0d61:   PUSHI #004d
0d63:   SAY_OP
0d64:   PUSHI #0072
0d66:   PUSHI_EFF #0001
0d68:   SWAP
0d69:   STO
0d6a:   PUSHI_EFF #0001
0d6c:   PUSHI #0001
0d6e:   PUSHI_EFF #0002
0d70:   SWAP
0d71:   STO
0d72:   PUSHI_EFF #0002
0d74:   PUSHI #0002
0d76:   CALLI $0013
0d78:   POP
0d79:   POP
0d7a:   POP
0d7b:   PUSHI #0001
0d7d:   PUSHI_EFF #0003
0d7f:   OFFSET
0d80:   PUSHI #004e
0d82:   STO
0d83:   PUSHI #0002
0d85:   PUSHI_EFF #0003
0d87:   OFFSET
0d88:   PUSHI #004f
0d8a:   STO
0d8b:   PUSHI #0003
0d8d:   PUSHI_EFF #0003
0d8f:   OFFSET
0d90:   PUSHI #0050
0d92:   STO
0d93:   PUSHI #0004
0d95:   PUSHI_EFF #0003
0d97:   OFFSET
0d98:   PUSHI #0000
0d9a:   STO
0d9b:   PUSHI_EFF #0003
0d9d:   PUSHI #0000
0d9f:   CALLI $0000
0da1:   POP
0da2:   POP
0da3:   PUSH_REG
0da4:   PUSHI_EFF #0018
0da6:   SWAP
0da7:   STO
0da8:   PUSHI_EFF #0018
0daa:   FETCHM
0dab:   PUSHI #0001
0dad:   TSTEQ
0dae:   BEQ +0005 // target: 0db4
0db0:   CALL $0dcf
0db2:   JMP $0dcc

 ;| xref: 0dae
0db4:   PUSHI_EFF #0018
0db6:   FETCHM
0db7:   PUSHI #0002
0db9:   TSTEQ
0dba:   BEQ +0005 // target: 0dc0
0dbc:   CALL $0e01
0dbe:   JMP $0dcc

 ;| xref: 0dba
0dc0:   PUSHI_EFF #0018
0dc2:   FETCHM
0dc3:   PUSHI #0003
0dc5:   TSTEQ
0dc6:   BEQ +0005 // target: 0dcc
0dc8:   CALL $0e25
0dca:   JMP $0dcc

 ;| xref: 0db2 0dbe 0dc6 0dca
0dcc:   BPTOSP
0dcd:   POPBP
0dce:   RET


 ;| xref: 0db0
0dcf:   PUSHBP
0dd0:   SPTOBP
0dd1:   PUSHI #0003
0dd3:   ADDSP
0dd4:   PUSHI #0051
0dd6:   PUSHI_EFF #0001
0dd8:   SWAP
0dd9:   STO
0dda:   PUSHI_EFF #0001
0ddc:   PUSHI #0001
0dde:   CALLI $0002
0de0:   POP
0de1:   POP
0de2:   PUSHI #0052
0de4:   SAY_OP
0de5:   PUSHI #0073
0de7:   PUSHI_EFF #0002
0de9:   SWAP
0dea:   STO
0deb:   PUSHI_EFF #0002
0ded:   PUSHI #0001
0def:   PUSHI_EFF #0003
0df1:   SWAP
0df2:   STO
0df3:   PUSHI_EFF #0003
0df5:   PUSHI #0002
0df7:   CALLI $0013
0df9:   POP
0dfa:   POP
0dfb:   POP
0dfc:   CALL $0156
0dfe:   BPTOSP
0dff:   POPBP
0e00:   RET


 ;| xref: 0dbc
0e01:   PUSHBP
0e02:   SPTOBP
0e03:   PUSHI #0002
0e05:   ADDSP
0e06:   PUSHI #0053
0e08:   SAY_OP
0e09:   PUSHI #0073
0e0b:   PUSHI_EFF #0001
0e0d:   SWAP
0e0e:   STO
0e0f:   PUSHI_EFF #0001
0e11:   PUSHI #0001
0e13:   PUSHI_EFF #0002
0e15:   SWAP
0e16:   STO
0e17:   PUSHI_EFF #0002
0e19:   PUSHI #0002
0e1b:   CALLI $0013
0e1d:   POP
0e1e:   POP
0e1f:   POP
0e20:   CALL $0156
0e22:   BPTOSP
0e23:   POPBP
0e24:   RET


 ;| xref: 0dc8
0e25:   PUSHBP
0e26:   SPTOBP
0e27:   PUSHI #0000
0e29:   ADDSP
0e2a:   PUSHI #0054
0e2c:   SAY_OP
0e2d:   CALL $0165
0e2f:   BPTOSP
0e30:   POPBP
0e31:   RET


 ;| xref: 0907
0e32:   PUSHBP
0e33:   SPTOBP
0e34:   PUSHI #0016
0e36:   ADDSP
0e37:   PUSHI #0055
0e39:   SAY_OP
0e3a:   PUSHI #0001
0e3c:   PUSHI_EFF #0001
0e3e:   OFFSET
0e3f:   PUSHI #0056
0e41:   STO
0e42:   PUSHI #0002
0e44:   PUSHI_EFF #0001
0e46:   OFFSET
0e47:   PUSHI #0057
0e49:   STO
0e4a:   PUSHI #0003
0e4c:   PUSHI_EFF #0001
0e4e:   OFFSET
0e4f:   PUSHI #0058
0e51:   STO
0e52:   PUSHI #0004
0e54:   PUSHI_EFF #0001
0e56:   OFFSET
0e57:   PUSHI #0000
0e59:   STO
0e5a:   PUSHI_EFF #0001
0e5c:   PUSHI #0000
0e5e:   CALLI $0000
0e60:   POP
0e61:   POP
0e62:   PUSH_REG
0e63:   PUSHI_EFF #0016
0e65:   SWAP
0e66:   STO
0e67:   PUSHI_EFF #0016
0e69:   FETCHM
0e6a:   PUSHI #0001
0e6c:   TSTEQ
0e6d:   BEQ +0005 // target: 0e73
0e6f:   CALL $0e8e
0e71:   JMP $0e8b

 ;| xref: 0e6d
0e73:   PUSHI_EFF #0016
0e75:   FETCHM
0e76:   PUSHI #0002
0e78:   TSTEQ
0e79:   BEQ +0005 // target: 0e7f
0e7b:   CALL $0e9b
0e7d:   JMP $0e8b

 ;| xref: 0e79
0e7f:   PUSHI_EFF #0016
0e81:   FETCHM
0e82:   PUSHI #0003
0e84:   TSTEQ
0e85:   BEQ +0005 // target: 0e8b
0e87:   CALL $0eb5
0e89:   JMP $0e8b

 ;| xref: 0e71 0e7d 0e85 0e89
0e8b:   BPTOSP
0e8c:   POPBP
0e8d:   RET


 ;| xref: 0e6f
0e8e:   PUSHBP
0e8f:   SPTOBP
0e90:   PUSHI #0000
0e92:   ADDSP
0e93:   PUSHI #0059
0e95:   SAY_OP
0e96:   CALL $0ea8
0e98:   BPTOSP
0e99:   POPBP
0e9a:   RET


 ;| xref: 0e7b
0e9b:   PUSHBP
0e9c:   SPTOBP
0e9d:   PUSHI #0000
0e9f:   ADDSP
0ea0:   PUSHI #005a
0ea2:   SAY_OP
0ea3:   CALL $0ea8
0ea5:   BPTOSP
0ea6:   POPBP
0ea7:   RET


 ;| xref: 0e96 0ea3 0ebd
0ea8:   PUSHBP
0ea9:   SPTOBP
0eaa:   PUSHI #0000
0eac:   ADDSP
0ead:   PUSHI #005b
0eaf:   SAY_OP
0eb0:   CALL $0165
0eb2:   BPTOSP
0eb3:   POPBP
0eb4:   RET


 ;| xref: 0e87
0eb5:   PUSHBP
0eb6:   SPTOBP
0eb7:   PUSHI #0000
0eb9:   ADDSP
0eba:   PUSHI #005c
0ebc:   SAY_OP
0ebd:   CALL $0ea8
0ebf:   BPTOSP
0ec0:   POPBP
0ec1:   RET


 ;| xref: 0913
0ec2:   PUSHBP
0ec3:   SPTOBP
0ec4:   PUSHI #0000
0ec6:   ADDSP
0ec7:   PUSHI #005d
0ec9:   SAY_OP
0eca:   CALL $0156
0ecc:   BPTOSP
0ecd:   POPBP
0ece:   RET


 ;| xref: 094a
0ecf:   PUSHBP
0ed0:   SPTOBP
0ed1:   PUSHI #0016
0ed3:   ADDSP
0ed4:   PUSHI #005e
0ed6:   SAY_OP
0ed7:   PUSHI #0001
0ed9:   PUSHI_EFF #0001
0edb:   OFFSET
0edc:   PUSHI #005f
0ede:   STO
0edf:   PUSHI #0002
0ee1:   PUSHI_EFF #0001
0ee3:   OFFSET
0ee4:   PUSHI #0060
0ee6:   STO
0ee7:   PUSHI #0003
0ee9:   PUSHI_EFF #0001
0eeb:   OFFSET
0eec:   PUSHI #0000
0eee:   STO
0eef:   PUSHI_EFF #0001
0ef1:   PUSHI #0000
0ef3:   CALLI $0000
0ef5:   POP
0ef6:   POP
0ef7:   PUSH_REG
0ef8:   PUSHI_EFF #0016
0efa:   SWAP
0efb:   STO
0efc:   PUSHI_EFF #0016
0efe:   FETCHM
0eff:   PUSHI #0001
0f01:   TSTEQ
0f02:   BEQ +0005 // target: 0f08
0f04:   CALL $0f24
0f06:   JMP $0f14

 ;| xref: 0f02
0f08:   PUSHI_EFF #0016
0f0a:   FETCHM
0f0b:   PUSHI #0002
0f0d:   TSTEQ
0f0e:   BEQ +0005 // target: 0f14
0f10:   CALL $0f17
0f12:   JMP $0f14

 ;| xref: 0f06 0f0e 0f12
0f14:   BPTOSP
0f15:   POPBP
0f16:   RET


 ;| xref: 0f10
0f17:   PUSHBP
0f18:   SPTOBP
0f19:   PUSHI #0000
0f1b:   ADDSP
0f1c:   PUSHI #0061
0f1e:   SAY_OP
0f1f:   CALL $0f24
0f21:   BPTOSP
0f22:   POPBP
0f23:   RET


 ;| xref: 0f04 0f1f
0f24:   PUSHBP
0f25:   SPTOBP
0f26:   PUSHI #0016
0f28:   ADDSP
0f29:   PUSHI #0062
0f2b:   SAY_OP
0f2c:   PUSHI #0001
0f2e:   PUSHI_EFF #0001
0f30:   OFFSET
0f31:   PUSHI #0063
0f33:   STO
0f34:   PUSHI #0002
0f36:   PUSHI_EFF #0001
0f38:   OFFSET
0f39:   PUSHI #0064
0f3b:   STO
0f3c:   PUSHI #0003
0f3e:   PUSHI_EFF #0001
0f40:   OFFSET
0f41:   PUSHI #0065
0f43:   STO
0f44:   PUSHI #0004
0f46:   PUSHI_EFF #0001
0f48:   OFFSET
0f49:   PUSHI #0000
0f4b:   STO
0f4c:   PUSHI_EFF #0001
0f4e:   PUSHI #0000
0f50:   CALLI $0000
0f52:   POP
0f53:   POP
0f54:   PUSH_REG
0f55:   PUSHI_EFF #0016
0f57:   SWAP
0f58:   STO
0f59:   PUSHI_EFF #0016
0f5b:   FETCHM
0f5c:   PUSHI #0001
0f5e:   TSTEQ
0f5f:   BEQ +0005 // target: 0f65
0f61:   CALL $0f9a
0f63:   JMP $0f7d

 ;| xref: 0f5f
0f65:   PUSHI_EFF #0016
0f67:   FETCHM
0f68:   PUSHI #0002
0f6a:   TSTEQ
0f6b:   BEQ +0005 // target: 0f71
0f6d:   CALL $0f8d
0f6f:   JMP $0f7d

 ;| xref: 0f6b
0f71:   PUSHI_EFF #0016
0f73:   FETCHM
0f74:   PUSHI #0003
0f76:   TSTEQ
0f77:   BEQ +0005 // target: 0f7d
0f79:   CALL $0f80
0f7b:   JMP $0f7d

 ;| xref: 0f63 0f6f 0f77 0f7b
0f7d:   BPTOSP
0f7e:   POPBP
0f7f:   RET


 ;| xref: 0f79
0f80:   PUSHBP
0f81:   SPTOBP
0f82:   PUSHI #0000
0f84:   ADDSP
0f85:   PUSHI #0066
0f87:   SAY_OP
0f88:   CALL $0f9a
0f8a:   BPTOSP
0f8b:   POPBP
0f8c:   RET


 ;| xref: 0f6d
0f8d:   PUSHBP
0f8e:   SPTOBP
0f8f:   PUSHI #0000
0f91:   ADDSP
0f92:   PUSHI #0067
0f94:   SAY_OP
0f95:   CALL $0f9a
0f97:   BPTOSP
0f98:   POPBP
0f99:   RET


 ;| xref: 0f61 0f88 0f95
0f9a:   PUSHBP
0f9b:   SPTOBP
0f9c:   PUSHI #0000
0f9e:   ADDSP
0f9f:   PUSHI #0068
0fa1:   SAY_OP
0fa2:   CALL $0165
0fa4:   BPTOSP
0fa5:   POPBP
0fa6:   RET


 ;| xref: 0956
0fa7:   PUSHBP
0fa8:   SPTOBP
0fa9:   PUSHI #0016
0fab:   ADDSP
0fac:   PUSHI #0069
0fae:   SAY_OP
0faf:   PUSHI #0001
0fb1:   PUSHI_EFF #0001
0fb3:   OFFSET
0fb4:   PUSHI #006a
0fb6:   STO
0fb7:   PUSHI #0002
0fb9:   PUSHI_EFF #0001
0fbb:   OFFSET
0fbc:   PUSHI #006b
0fbe:   STO
0fbf:   PUSHI #0003
0fc1:   PUSHI_EFF #0001
0fc3:   OFFSET
0fc4:   PUSHI #0000
0fc6:   STO
0fc7:   PUSHI_EFF #0001
0fc9:   PUSHI #0000
0fcb:   CALLI $0000
0fcd:   POP
0fce:   POP
0fcf:   PUSH_REG
0fd0:   PUSHI_EFF #0016
0fd2:   SWAP
0fd3:   STO
0fd4:   PUSHI_EFF #0016
0fd6:   FETCHM
0fd7:   PUSHI #0001
0fd9:   TSTEQ
0fda:   BEQ +0005 // target: 0fe0
0fdc:   CALL $0fef
0fde:   JMP $0fec

 ;| xref: 0fda
0fe0:   PUSHI_EFF #0016
0fe2:   FETCHM
0fe3:   PUSHI #0002
0fe5:   TSTEQ
0fe6:   BEQ +0005 // target: 0fec
0fe8:   CALL $1059
0fea:   JMP $0fec

 ;| xref: 0fde 0fe6 0fea
0fec:   BPTOSP
0fed:   POPBP
0fee:   RET


 ;| xref: 0fdc 1061
0fef:   PUSHBP
0ff0:   SPTOBP
0ff1:   PUSHI #0017
0ff3:   ADDSP
0ff4:   PUSHI #006c
0ff6:   PUSHI_EFF #0001
0ff8:   SWAP
0ff9:   STO
0ffa:   PUSHI_EFF #0001
0ffc:   PUSHI #0001
0ffe:   CALLI $0002
1000:   POP
1001:   POP
1002:   PUSHI #006d
1004:   SAY_OP
1005:   PUSHI #0001
1007:   PUSHI_EFF #0002
1009:   OFFSET
100a:   PUSHI #006e
100c:   STO
100d:   PUSHI #0002
100f:   PUSHI_EFF #0002
1011:   OFFSET
1012:   PUSHI #006f
1014:   STO
1015:   PUSHI #0003
1017:   PUSHI_EFF #0002
1019:   OFFSET
101a:   PUSHI #0070
101c:   STO
101d:   PUSHI #0004
101f:   PUSHI_EFF #0002
1021:   OFFSET
1022:   PUSHI #0000
1024:   STO
1025:   PUSHI_EFF #0002
1027:   PUSHI #0000
1029:   CALLI $0000
102b:   POP
102c:   POP
102d:   PUSH_REG
102e:   PUSHI_EFF #0017
1030:   SWAP
1031:   STO
1032:   PUSHI_EFF #0017
1034:   FETCHM
1035:   PUSHI #0001
1037:   TSTEQ
1038:   BEQ +0005 // target: 103e
103a:   CALL $1066
103c:   JMP $1056

 ;| xref: 1038
103e:   PUSHI_EFF #0017
1040:   FETCHM
1041:   PUSHI #0002
1043:   TSTEQ
1044:   BEQ +0005 // target: 104a
1046:   CALL $108f
1048:   JMP $1056

 ;| xref: 1044
104a:   PUSHI_EFF #0017
104c:   FETCHM
104d:   PUSHI #0003
104f:   TSTEQ
1050:   BEQ +0005 // target: 1056
1052:   CALL $10aa
1054:   JMP $1056

 ;| xref: 103c 1048 1050 1054
1056:   BPTOSP
1057:   POPBP
1058:   RET


 ;| xref: 0fe8
1059:   PUSHBP
105a:   SPTOBP
105b:   PUSHI #0000
105d:   ADDSP
105e:   PUSHI #0071
1060:   SAY_OP
1061:   CALL $0fef
1063:   BPTOSP
1064:   POPBP
1065:   RET


 ;| xref: 103a
1066:   PUSHBP
1067:   SPTOBP
1068:   PUSHI #0002
106a:   ADDSP
106b:   PUSHI #0072
106d:   PUSHI_EFF #0001
106f:   SWAP
1070:   STO
1071:   PUSHI_EFF #0001
1073:   PUSHI #0001
1075:   CALLI $0002
1077:   POP
1078:   POP
